album_id,album_date_created,album_date_released,album_favorites,album_listens,album_title,album_tracks,album_type,artist_name
2530,04-09-2009 12:06,NA,1,2427,Edison Blue Amberol: 2313,1,NA,Billy Murray
2531,04-09-2009 12:07,NA,0,1308,Edison Blue Amberol: 1870,1,Album,Eugene C. Rose and George Rubel
2533,04-09-2009 12:10,NA,0,2185,Edison Blue Amberol: 1884,1,NA,Ada Jones and Billy Murray
2535,04-09-2009 12:12,NA,0,2068,Edison Blue Amberol: 2310,2,NA,Manuel Romain
2536,04-09-2009 12:49,NA,0,3289,Edison Blue Amberol: 2361,1,NA,Ada Jones and Billy Murray
2537,04-09-2009 12:49,NA,0,992,Edison Blue Amberol: 2348,1,Album,National Promenade Band
2538,04-09-2009 12:50,NA,0,1072,Edison Blue Amberol: 2340,1,Album,National Promenade Band
2539,04-09-2009 12:51,NA,2,3082,Edison Blue Amberol: 2375,1,Album,Billy Murray
2540,04-09-2009 12:59,NA,0,2213,Edison Blue Amberol: 2373,1,NA,Fred Duprez
2542,04-09-2009 15:20,NA,2,702,live from issue project room (4/4/09),1,Album,Elliott Sharp
2543,04-09-2009 16:05,12/16/1982,0,1318,Harvest of Dreams,2,Album,Bobb Trimble
2544,04-09-2009 16:25,12-09-1980,0,1431,Iron Curtain Innocence,2,Album,Bobb Trimble
2545,04-09-2009 16:53,01-04-2009,0,8421,Murmuring Chaos,5,Album,Sodadosa
2547,04-10-2009 13:47,NA,9,34676,Big Blood & The Bleedin' Hearts,12,Album,Big Blood
255,11/26/2008 02:29:18 AM,01-01-2007,0,5921,The Death of Patience,5,Album,Kevin Shields
2553,04-10-2009 15:35,NA,1,2922,Justin Townes Earle - Live @ KEXP 4/6/09,2,Live Performance,Justin Townes Earle
2554,04-10-2009 15:42,NA,0,5720,Habib Koité - Live @ KEXP 3/30/09,1,Live Performance,Habib Koite
2556,04-10-2009 15:49,NA,0,320,Larytta - Live @ KEXP 3/15/09,1,Live Performance,Larytta
2558,04-10-2009 16:00,NA,0,1171,Asobi Seksu - Live @ KEXP 3/11/09,1,Live Performance,Asobi Seksu
2559,04-10-2009 16:04,NA,1,2149,Bobby Bare Jr. - Live @ KEXP 3/27/09,1,Live Performance,"Bobby Bare, Jr"
256,11/26/2008 02:29:23 AM,01-01-2006,0,193,Unending Shame,1,Album,Kevin Shields
2560,04-10-2009 16:25,NA,2,1139,Robyn Hitchcock - Live @ KEXP 3/21/09,1,Live Performance,Robyn Hitchcock
2561,04-10-2009 16:29,NA,0,637,Police Teeth - Live @ KEXP 3/17/09,1,Live Performance,Police Teeth
2562,04-10-2009 16:34,NA,1,973,Elliott Brood - Live @ KEXP 3/19/09,1,Live Performance,Elliott Brood
2569,04-10-2009 18:07,07-01-2006,6,22032,Volume III,23,Album,Rebirth of Fool
257,11/26/2008 02:29:53 AM,01-01-2006,0,235,False Prophet,1,Album,Kevin Shields
2570,04-10-2009 19:35,04-01-1998,0,7751,Biro Biro,38,Album,Mascara Sue
2571,04-10-2009 19:47,04-01-1999,0,2376,Rocket to DNA,9,Album,Noise Ramones
2573,04-10-2009 20:22,04-01-1998,1,988,Consummation,1,Album,dj smallcock
2577,04-10-2009 20:42,NA,2,1393,Ministry of Shit,2,Album,dj smallcock
258,11/26/2008 02:30:00 AM,01-01-2007,0,211,Cavity Fever,1,Album,Kevin Shields
2580,04-10-2009 20:50,04-01-1998,0,1737,Maschinenstil,4,Album,Merzbow
2581,04-10-2009 22:55,04-01-2001,1,4756,Volume II,29,Album,Rebirth of Fool
2583,04-11-2009 08:54,01-01-2007,5,8982,The Grove,11,Album,Big Blood
2584,04-11-2009 10:07,NA,3,4262,A Streams Area or: Watershed,13,Album,Uke of Spaces Corners
2586,04-11-2009 15:03,5/19/2005,0,10419,Phoning It In 05/19/05,22,Radio Program,Thee Moths
2587,04-11-2009 15:48,01-01-2007,6,5142,Sew Your Wild Days Tour Vol. 1,7,Album,Big Blood
2588,04-11-2009 16:30,5/20/2005,0,2417,Phoning It In 05/20/05,3,Radio Program,Drew Danburry
2589,04-11-2009 16:58,06-06-2005,0,1008,Phoning It In 06/06/05,8,Radio Program,Patrick Porter
259,11/26/2008 02:30:03 AM,01-01-2009,0,80,Hair Line,1,Album,Kevin Shields
260,11/26/2008 02:30:05 AM,NA,0,71,split w/ Solitary Hunter,1,Album,Kevin Shields
2609,04-11-2009 20:20,04-01-1997,3,69609,Volume I,40,Album,Rebirth of Fool
2616,04-11-2009 23:12,NA,1,1060,First Live Show,1,Live Performance,Rice屎Corpse
2617,04-12-2009 06:38,04-12-2009,1,1818,Hard Cheese,7,Single Tracks,Nicky Cook
262,11/26/2008 02:30:19 AM,NA,0,80,Anarchy Is Gay,1,Album,Kevin Shields &amp; Brian Miller
2627,04-12-2009 14:21,06-10-2005,1,15910,Phoning It In 06/10/05,7,Radio Program,The Shivers
2628,04-12-2009 15:15,06-12-2005,0,2651,Phoning It In 06/12/05,8,Radio Program,The Cannanes
2629,04-12-2009 15:49,6/15/2005,0,1666,Phoning It In 06/15/05,7,Radio Program,Tullycraft
263,11/26/2008 02:30:25 AM,01-01-2006,0,838,King Kong Ding Dong,6,Album,King Kong Ding Dong
2630,04-12-2009 17:03,01-01-2008,1,1738,mudboy's MDMX (mudmux Volume I- Extreme Animals and Dark Dark Dark),2,Album,Mudboy
2631,04-12-2009 18:32,6/15/2005,3,32177,Phoning It In 06/15/05,9,Radio Program,Billy Childish
2633,4/13/2009 12:58:39 PM,3/30/2009,0,2501,Live at WFMU on Liz B's show 3/30/2009,7,Radio Program,Oorutaichi
2637,4/14/2009 01:36:54 AM,NA,0,1733,Real Sexual People,28,Album,Toecutter
2638,4/14/2009 02:25:18 AM,12-09-2008,1,2557,4,11,Album,invertebrata
2639,4/14/2009 04:55:56 AM,11/18/2008,0,2954,Electronics,12,Album,Thee Contortionists vs. Jeff McLeod
264,11/26/2008 02:30:47 AM,01-12-2009,0,369,Witchycraft,1,Album,Knit Witch
2640,4/14/2009 10:32:38 AM,05-05-2008,6,38692,The Slip,10,Album,Nine Inch Nails
2641,4/14/2009 12:24:22 PM,1/27/2007,3,5414,"Space Gallery Jan. 27, 2007 Sahara Club Jan. 28, 2007",9,Album,Big Blood
2643,4/14/2009 04:13:44 PM,4/15/2009,2,5492,As It Happens pts 1-5,6,Album,junior85
2645,4/14/2009 06:54:27 PM,01-01-2005,6,106135,2005 Stayin Alive InstruMentals,7,Album,BOPD
265,11/26/2008 02:30:51 AM,01-12-2009,1,4051,Turk Street,5,Album,Kowloon Walled City
2655,4/15/2009 01:50:12 AM,10/29/2008,0,1999,The Tail,15,Album,Noteherder &amp; McCloud
2658,4/15/2009 07:50:17 AM,04-06-2009,1,61858,Live at WFMU on Irene Trudel's Show 4/6/09,5,Album,M Shanghai String Band
2659,4/15/2009 07:59:58 AM,NA,0,3156,Stork,3,Album,Oaxacan
2660,4/15/2009 08:21:18 AM,04-08-2009,0,5285,Live at WFMU on Scott McDowell's Show 4/8/09,6,Radio Program,From Bacteria To Boys
2664,4/15/2009 10:59:20 AM,01-01-2008,12,185144,Lamps and Chairs : Music For Interior Design,23,Album,Ergo Phizmiz &amp; Margita Zalite
2665,4/15/2009 01:13:22 PM,NA,0,972,live from ISSUE Project Room (3.21.09),1,Album,huang ruo
2666,4/15/2009 01:45:03 PM,01-01-2008,3,4898,New Raytheonport,11,Album,Gary War
2667,4/15/2009 02:01:54 PM,01-01-2008,2,175211,Super Nude EP,6,Album,Lesbian Afternoon
267,11/26/2008 02:31:21 AM,01-07-2009,1,964,Gasps &amp; Fissures,2,Album,Kyle Bruckmann
2670,4/16/2009 08:33:43 AM,11/23/2008,0,304,Live at WFMU on Dan Bodah's Show 11/23/08,2,Radio Program,Carlos Giffoni
2671,4/16/2009 08:50:22 AM,11/24/2008,0,2597,Live at WFMU on Liz B's show 11/24/2008,17,Radio Program,Red Dawn II
2672,4/16/2009 11:20:48 AM,4/15/2009,1,944,Interview on Strength Through Failure With Fabio 4/15/09,3,Single Tracks,Throbbing Gristle
2673,4/16/2009 11:21:29 AM,1/20/2009,2,3074,Live on WFMU's Three Chord Monte 1/20/2009,8,Album,The Priscillas
2676,4/16/2009 02:12:35 PM,01-01-2002,1,14686,Music From the True Vine 2002,4,Live Performance,KBOO
2677,4/16/2009 02:39:44 PM,06-08-2002,3,7224,Still Four,10,Album,Farmer's Boulevard
2678,4/16/2009 05:39:58 PM,NA,0,1206,love is overtaking me,1,Album,Arthur's Landing
2679,4/17/2009 03:47:44 AM,2/24/2009,1,4839,Dig Deep,13,Album,Just Plain Ant
268,11/26/2008 02:31:26 AM,01-09-2009,0,1538,Intents &amp; Purposes,2,Album,Kyle Bruckmann's Wrack
2680,4/17/2009 06:00:39 AM,NA,0,572,Plays The Stooges,2,Album,The Ridiculous Trio
2682,4/17/2009 06:32:34 AM,NA,2,25742,Live at the Isabella Stewart Gardner Museum,7,Live Performance,Borromeo String Quartet
2684,4/17/2009 11:07:48 AM,01-01-2006,0,269,I Love You,1,Album,MC Firedrill
269,11/26/2008 02:31:35 AM,05-01-2007,1,376,"Dirty Bomb / Creeping Hand 12""",1,Album,Landed
2690,4/17/2009 05:33:01 PM,02-02-2009,0,798,Live on KBOO's UnHerd,1,Live Performance,Jef Brown
2692,4/18/2009 12:14:24 AM,NA,0,1765,demo,4,Album,B.A.A.D.D.D
2695,4/18/2009 08:40:41 PM,NA,0,433,Sad Sun,1,Album,Naked on the Vague
270,11/26/2008 02:31:38 AM,1/13/2009,0,213,How Little Will It Take (bonus disc),1,Album,Landed
2701,4/18/2009 08:48:38 PM,NA,0,1798,Total Improv!,0,Album,"1,2,3,4"
2702,4/18/2009 08:49:22 PM,NA,1,1786,Doctor,0,Album,"1,2,3,4"
2705,4/19/2009 01:19:03 PM,10-08-2008,0,4253,Bekennerschreiben,25,Album,Spheriot
2706,4/20/2009 03:55:28 AM,NA,2,7911,Caught By,18,Album,Farmer's Boulevard
2707,4/20/2009 07:18:29 AM,4/13/2006,2,13663,Red Carpet,11,Album,Farmer's Boulevard
2709,4/20/2009 11:57:00 AM,9/24/2008,0,6028,Today is Sunday,14,Album,Meanwhileproject.ltd
271,11/26/2008 02:31:41 AM,1/13/2009,1,283,How Little Will It Take,1,Album,Landed
272,11/26/2008 02:31:43 AM,1/13/2008,1,2166,Is Music Even Good?,3,Album,Lazy Magnet
273,11/26/2008 02:31:48 AM,1/13/2009,0,395,"Kumquats, Lychees",4,Album,Leprechaun Catering
2738,4/20/2009 09:11:45 PM,6/22/2005,0,6349,Phoning It In 06/22/05,10,Radio Program,The Watery Graves of Portland
2739,4/20/2009 10:25:19 PM,04-03-2004,1,22027,Tesis,14,Album,Kai
274,11/26/2008 02:32:03 AM,1/13/2009,1,643,Boys,1,Album,Lexie Mountain Boys
2740,4/20/2009 11:09:01 PM,NA,5,19365,Selva de Mar,22,Album,Selva de Mar
2741,4/21/2009 05:12:21 AM,NA,0,421,Absence,14,Album,Mafeisan
2744,4/21/2009 10:34:10 AM,8/17/2008,1,672,Everything Looks Better On Fire,5,Album,Skryxl
2749,4/21/2009 12:08:44 PM,03-02-2009,1,21802,netBloc Vol. 20: music to accompany the world traveller,10,Album,netBloc Artists
275,11/26/2008 02:32:09 AM,1/13/2009,0,143,If You So Choose,1,Live Performance,Lexie Mountain Boys
2751,4/21/2009 01:54:27 PM,01-01-2009,1,2725,Live in Moscow,1,Album,Aidan Baker
2752,4/21/2009 03:24:17 PM,01-01-2007,3,7833,Live In Montreal,2,Album,Aidan Baker
2755,4/21/2009 09:29:26 PM,NA,0,577,Universes,16,Album,Yosef-Joseph Dadoune &amp; Guest Star Reef cohen
2756,4/22/2009 04:30:42 AM,NA,0,12838,Live in Beirut,3,Live Performance,Justice Yeldham
2757,4/22/2009 04:42:32 AM,NA,0,862,Live in Lisboa,1,Live Performance,Justice Yeldham
2758,4/22/2009 04:52:11 AM,04-01-2005,0,9473,Live in Germany,3,Live Performance,Justice Yeldham
2759,4/22/2009 05:01:35 AM,NA,0,1072,Live in School,2,Live Performance,Justice Yeldham
276,11/26/2008 02:32:20 AM,NA,0,67,Venus Cleaners Sessions,1,Album,Lexie Mountain Boys
2760,4/22/2009 05:24:40 AM,04-01-2007,0,1474,Live in Seoul,2,Live Performance,Justice Yeldham
2761,4/22/2009 07:12:39 AM,3/20/2009,0,1178,Live at WFMU/Aquarius SXSW show 3/20/2009,5,Album,Prizehog
2762,4/22/2009 08:45:51 AM,04-12-2009,0,1081,Live at WFMU on the Acousmatic Theater 4/12/2009,5,Album,Object Collection
2763,4/22/2009 09:50:34 AM,NA,0,289,Live at WFMU on Talk's Cheap 4/21/2009 (with Area C),2,Album,Mudboy
2764,4/22/2009 09:52:41 AM,4/21/2009,0,3029,Live at WFMU on Talk's Cheap 4/21/2009,1,Album,Area C
2766,4/22/2009 10:36:25 AM,NA,0,463,Vivid Sekt Live on KBOO,3,Live Performance,Vivid Sekt
2767,4/22/2009 10:37:18 AM,NA,0,200,The Observers Live on KBOO,4,Live Performance,The Observers
2768,4/22/2009 10:38:24 AM,04-10-2009,0,1648,Live at WFMU on Billy Jam's show 4/10/2009,5,Radio Program,Mira Cook
2769,4/22/2009 11:20:27 AM,11-12-2004,24,123950,The WIRED CD: Rip. Sample. Mash. Share.,16,Album,Wired Magazine
277,11/26/2008 02:32:30 AM,1/13/2009,0,138,Woodgrain Manicure,1,Album,Lexie Mountain Boys
2771,4/22/2009 11:47:13 AM,4/21/2009,4,3163,"Live at WFMU on Evan ""Funk"" Davies show 4/21/2009",18,Radio Program,Obits
2772,4/22/2009 06:05:05 PM,01-01-1985,1,4877,Message From Space!,4,Album,The Lost Demension
2773,4/22/2009 06:15:52 PM,01-01-1985,2,1269,Disturbance,2,Album,The Lost Demension
2774,4/22/2009 06:23:12 PM,01-01-2000,1,3574,Reunion Jan-2000,2,Album,The Lost Demension
2775,4/22/2009 08:58:37 PM,10-01-2007,0,506,Speedballin EP,2,Album,Bronhard/Going/Public
2776,4/23/2009 12:12:50 AM,NA,0,1957,Li Zenghui Saxphone solos,3,Album,Li Zenghui
2778,4/23/2009 07:24:39 AM,02-11-1982,0,3373,Live at WFMU on The Open Door with Richard 2/11/82,29,Radio Program,Gen Ken Montgomery
278,11/26/2008 02:32:32 AM,1/13/2009,1,423,Sacred Vacation,1,Album,Lexie Mountain Boys
2786,4/23/2009 09:47:14 AM,NA,2,8343,Beethoven's Sonata No. 11 in B Flat Major,6,Album,Daniel Veesey
2787,4/23/2009 10:24:31 AM,NA,0,7109,Beethoven's Sonata No. 5 in C Minor,3,Album,Daniel Veesey
2789,4/23/2009 10:43:08 AM,NA,0,4854,Beethoven's Sonata No. 6 in F Major,3,Album,Daniel Veesey
279,11/26/2008 02:32:34 AM,02-01-2001,0,3007,Ride the Skies,1,Album,Lightning Bolt
2790,4/23/2009 11:03:06 AM,11/30/2008,0,2354,Live at WFMU on Beastin the Airwaves with Keili 11/30/08,9,Radio Program,Kate Ferencz
2791,4/23/2009 11:04:59 AM,NA,0,9301,Beethoven's Sonata No. 7 in D Major,5,Album,Daniel Veesey
2792,4/23/2009 11:35:55 AM,NA,0,19829,"Franz Schubert's Fantasy in C major ""Wanderer""",0,Album,Daniel Blanch
2793,4/23/2009 11:40:20 AM,NA,0,6525,Bach's Book I: Prelude and Fugue No. 8 in E Flat Minor,1,Album,Carlos Gardels
2794,4/23/2009 11:40:54 AM,NA,0,5218,Beethoven's Sonata No. 31 in A Flat Major,0,Album,Carlos Gardels
2795,4/23/2009 11:44:25 AM,NA,3,15374,Bach's Aria Variata,0,Album,Brendan Kinsella
2796,4/23/2009 11:45:56 AM,NA,0,14549,Mozart's Piano Sonata in B-flat Major,0,Album,Brendan Kinsella
2797,4/23/2009 11:46:31 AM,NA,0,13619,Mozart's Sonata No. 13 in B-flat Major,0,Album,Brendan Kinsella
2799,4/23/2009 11:51:20 AM,NA,1,3675,Antonio Lotti's Missa,0,Album,Anonymous Choir
280,11/26/2008 02:32:37 AM,01-01-2003,1,2166,Wonderful Rainbow,1,Album,Lightning Bolt
2800,4/23/2009 11:51:39 AM,NA,1,4933,Giovanni Croce's Cantato Domino,0,Album,Anonymous Choir
2801,4/23/2009 11:52:06 AM,NA,1,5789,Tomás Luis de Victoria's Amicus Meus,0,Album,Anonymous Choir
2802,4/23/2009 11:52:47 AM,NA,1,4352,Tomás Luis de Victoria's Caligaverunt Oculi Mei,0,Album,Anonymous Choir
2803,4/23/2009 11:53:16 AM,NA,0,3384,Tomás Luis de Victoria's Unus Ex Discipulis Meis,0,Album,Anonymous Choir
2804,4/23/2009 12:02:17 PM,NA,0,8318,Hector Berlioz's La Marseillaise,0,Single Tracks,Anonymous Choir
2805,4/23/2009 12:08:39 PM,NA,2,69412,Muzio Clementi's Sonatina No. 1 in C Major,0,NA,Aaron Dunn
2806,4/23/2009 12:09:06 PM,NA,2,7662,Sonata No. 1,0,NA,Aaron Dunn
2807,4/23/2009 12:09:45 PM,NA,2,4999,Muzio Clementi's Sonatina No. 2 in G Major,0,NA,Aaron Dunn
2808,4/23/2009 12:10:10 PM,NA,0,10009,Bach's Minuet,0,NA,Aaron Dunn
2809,4/23/2009 12:12:11 PM,NA,1,7532,"Bach's Aria, Goldberg Variations, BWV. 988",0,NA,Aaron Dunn
2810,4/23/2009 12:18:11 PM,NA,0,12106,Beethoven's Sonata No. 8 in C Minor Pathetique,3,Album,Daniel Veesey
2811,4/23/2009 12:36:15 PM,NA,0,9494,Beethoven's Sonata No. 13 in E Flat Major,4,Album,Daniel Veesey
2812,4/23/2009 12:55:47 PM,NA,0,5965,Beethoven's Sonata No. 19 in G Minor,2,Album,Daniel Veesey
2813,4/24/2009 02:38:51 AM,08-03-2008,1,20599,Trolley Crash,8,Album,Keshco
2814,4/24/2009 11:28:39 AM,01-01-2009,0,2239,Life Boat,2,Album,The Torrent
2815,4/24/2009 11:35:33 AM,01-12-2008,1,3839,Live at Cake Shop 1/12/2008,10,Live Performance,Obits
2816,4/24/2009 02:21:30 PM,NA,7,7914,Cunt Tree Grammer,9,Album,Angels in America
2818,4/24/2009 03:19:05 PM,NA,5,2808,Cassie,4,Album,Angels in America
282,11/26/2008 02:32:43 AM,1/13/2009,2,13220,Brave Nu World,7,Album,Little Howlin' Wolf
2821,4/24/2009 05:53:43 PM,4/23/2009,3,4293,KBOO Presents Thavius Beck Live at Holocene,9,Live Performance,Thavius Beck
2822,4/25/2009 05:07:21 AM,4/25/2009,0,4872,Wal*Mart-Approved Music,16,Album,The Hathaway Family Plot
2823,4/25/2009 01:50:43 PM,11-04-2006,4,4018,Strange Maine 11.04.06,7,Album,Big Blood
2824,4/25/2009 02:24:24 PM,NA,1,3746,The Zeros,31,Album,Garm
283,11/26/2008 02:32:58 AM,10/31/2006,0,748,Gospel Store Front,2,Album,LO MOdA
2834,4/28/2009 12:09:35 AM,03-11-1992,1,1715,"An Announcement [7"" EP]",3,Album,Jasmine Love Bomb
2835,4/28/2009 12:15:26 AM,01-01-1988,1,691,That River,1,Single Tracks,Jasmine Love Bomb
2836,4/28/2009 01:13:35 AM,7/23/2008,0,4634,That Cave of Love part 1,9,Album,The Rabbits
2837,4/28/2009 01:48:01 AM,6/30/2008,0,3789,so lo so fi,10,Album,brunk
2838,4/28/2009 02:02:02 AM,06-01-2008,0,2756,All Music is Improvised,7,Album,The Aperion Project
2839,4/28/2009 02:28:18 AM,05-11-2008,1,1467,none of the above,8,Album,brunk
284,11/26/2008 02:32:54 AM,01-01-2008,0,2378,Little Fury Things Sampler [V/A],3,Album,Lop
2840,4/28/2009 08:43:07 AM,01-01-2006,0,1865,Six Songs 2006,6,Album,Tradition
2844,4/28/2009 09:42:44 AM,01-01-2007,0,4133,Hooray,2,Album,OCDJ
2846,4/28/2009 10:05:29 AM,4/28/2009,0,1735,Live at WFMU on Talk's Cheap 4/28/09,5,Live Performance,Bolmongani
2847,4/28/2009 10:10:03 AM,06-02-2009,4,26904,Seasons,1,Album,Dustin Wong
2848,4/28/2009 10:22:26 AM,01-01-2008,0,2484,Dannibal,2,Album,Cex
285,11/26/2008 02:33:16 AM,10-01-2008,0,1835,Dilapidated Head & Torso Aggregations,7,Album,Lovely Little Girls
2850,4/28/2009 11:05:30 AM,01-01-2007,0,556,World City,2,Album,Thank You
2851,4/28/2009 11:16:35 AM,01-01-2008,0,2806,Living,1,Album,Ecstatic Sunshine
2852,4/28/2009 11:30:50 AM,01-01-2007,0,6146,Anima Mundi,2,Album,Santa Dads
2853,4/28/2009 11:45:55 AM,02-12-2009,8,13103,Dis-adelphia,21,Album,Philadelphia
2854,4/28/2009 11:54:17 AM,4/23/2009,0,1332,Live at WFMU on Diane's Kamikaze Fun Machine 4/23/09,7,Radio Program,Tournament
2855,4/28/2009 12:24:26 PM,NA,2,31823,KlankBeeld,20,Album,Marco Raaphorst
2858,4/28/2009 02:13:52 PM,NA,0,1057,Tragedy Live on KBOO,2,Live Performance,Tragedy
2859,4/28/2009 02:14:47 PM,NA,0,897,No Hope for the Kids Live on KBOO,3,Live Performance,No Hope For The Kids
2860,4/28/2009 02:19:28 PM,NA,0,147,Sleepwalkers RIP Live on KBOO,2,Live Performance,Sleepwalkers RIP
2861,4/28/2009 02:20:30 PM,NA,0,421,Salted City Live on KBOO,2,Live Performance,Salted City
2862,4/28/2009 02:22:09 PM,NA,0,84,Surrender Live on KBOO,3,Live Performance,Surrender
2863,4/28/2009 02:24:05 PM,NA,0,366,Dead Section Live on KBOO,1,Live Performance,Dead Section
2864,4/28/2009 02:25:19 PM,NA,0,310,Nerveskade Live on KBOO,1,Live Performance,Nerveskade
2865,4/28/2009 02:29:38 PM,6/21/2006,0,742,Imperial Leather Live at KBOO,2,Live Performance,Imperial Leather
2866,4/28/2009 03:30:42 PM,6/27/2009,1,4557,Live at No.Fest 2008,8,Live Performance,KBOO
2867,4/28/2009 11:58:48 PM,NA,0,739,The Vicious Live on KBOO,3,Live Performance,The Vicious
2868,4/29/2009 12:15:58 AM,NA,0,524,Gorilla Angreb Live on KBOO,2,Live Performance,Gorilla Angreb
2869,4/29/2009 12:27:14 AM,NA,0,325,Never Healed Live on KBOO,1,Live Performance,Never Healed
287,11/26/2008 02:33:35 AM,10/23/2001,0,1659,Doozy,3,Album,Lozenge
2870,4/29/2009 10:43:25 AM,04-04-2009,0,9162,Live at WFMU on Transpacific Sound Paradise 4/4/2009,13,Album,Cordero
2871,4/29/2009 12:20:46 PM,4/29/2009,0,1007,Live at WFMU with Irene Trudel 4/20/2009,5,Live Performance,Matt Keating
2874,4/30/2009 07:15:27 AM,1/25/2009,0,864,Live at WFMU on Acousmatic Theater Hour 1/24/09,5,Radio Program,Lumberob
2875,4/30/2009 07:34:16 AM,NA,0,5956,Beethoven's Sonata No. 20 in G Major,2,Album,Daniel Veesey
2876,4/30/2009 07:44:42 AM,01-01-2006,1,4366,For the Love of Rod,6,Album,Bird Names
2878,4/30/2009 08:14:02 AM,05-03-2009,0,2002,Live on Beastin The Airwaves with Keili 5/3/09,7,Live Performance,Knyfe Hyts
2879,4/30/2009 08:28:42 AM,NA,0,7518,Beethoven's Sonata No. 22 in F Major,2,Album,Daniel Veesey
288,11/26/2008 02:33:41 AM,NA,0,1461,Undone,4,Album,Lozenge
2881,4/30/2009 08:59:47 AM,NA,1,21952,Beethoven's Sonata No. 15 in D Major,4,Album,Karine Gilanyan
2882,4/30/2009 09:06:21 AM,02-10-2009,1,2194,Live at WFMU on Choking on Cufflinks 2/10/09,8,Radio Program,Silk Flowers
2884,4/30/2009 10:03:44 AM,NA,0,16792,"Beethoven's Sonata No. 21 in C Major-""Waldstein'""",4,Album,Michael Hawley
2885,4/30/2009 10:11:04 AM,05-01-2009,0,2045,Sings the Browns,2,Album,Bird Names
2886,4/30/2009 10:32:56 AM,NA,2,7071,"Edvard Grieg's Anitras Dance, Peer Gint Suite",1,Album,Free Tim
2888,4/30/2009 10:35:35 AM,8/26/2006,0,1647,Secrets To Superflipping,2,Album,Yikes
2889,4/30/2009 10:39:50 AM,NA,0,8100,Franz Schubert's Ave Maria,1,Album,Free Tim
289,11/26/2008 02:36:26 AM,9/13/2003,0,737,"Live at the Bottom Lounge, Chicago, 9/13/2003",1,Live Performance,Lozenge
2891,4/30/2009 11:13:25 AM,NA,0,6848,Sousa's Thunderer March,1,Album,Free Tim
2892,4/30/2009 11:20:48 AM,NA,0,5089,Rachmaninoff's Oh My Corn Field!,1,Album,Free Tim
2893,4/30/2009 11:26:06 AM,NA,0,10960,Vivaldi's Spring from the Four Seasons,1,Album,Free Tim
2894,4/30/2009 11:32:27 AM,NA,0,14305,Muzio Clementi's Sonata in G Minor-Didone Abbandonata,4,Album,Nathan Eckel
2895,4/30/2009 11:45:15 AM,NA,0,27045,"Mozart's Rondo No. 3 in A minor, K. 511",1,Album,David H. Porter
2896,4/30/2009 11:47:09 AM,NA,1,18006,"Franz Schubert's Sonata in B Flat, D. 960",4,Album,David H. Porter
2897,4/30/2009 02:11:22 PM,03-10-2007,2,581,Live at the Bagdad Theater,14,Live Performance,Negativland
2898,4/30/2009 03:04:33 PM,NA,2,138574,It's A 6th Sense Beat Yo!!,33,Album,6th Sense
2899,4/30/2009 03:23:20 PM,NA,0,18286,It's Notherground Music!!,33,Album,6th Sense
290,11/26/2008 02:33:56 AM,4/15/2005,1,48302,Norteñas,10,Album,Lucky Dragons
2900,4/30/2009 03:43:33 PM,NA,0,8758,Go For It,32,Album,6th Sense &amp; Mick Boogie
2901,4/30/2009 04:06:41 PM,NA,0,9579,Just Do It: A Mixtape Ode To Nike,9,Album,6th Sense + Mick Boogie
2902,4/30/2009 04:23:22 PM,NA,1,2385,Wildahead Portibeast,10,Album,Wildabeast
2903,4/30/2009 04:36:59 PM,NA,1,9404,Mick Boogie &amp; Terry Urban Presents... Extra Levels,20,Album,Wildabeast
2905,05-01-2009 00:55,NA,0,12266,COMEDIE HUMAINE,7,Album,WatFatMan
2906,05-01-2009 06:30,05-01-2009,1,25552,netBloc Vol. 21: opening your ears with jamendo,20,Album,netBloc Artists
2908,05-01-2009 09:04,05-02-2009,2,4456,Live at WFMU on Rob Weisberg's Show on 5/02/2009,1,Radio Program,Soumitra Lahiri and Shailendra Mishra
291,11/26/2008 02:34:10 AM,07-01-2008,4,42824,Dream Island Laughing Language,4,Album,Lucky Dragons
